,Id,path,speakerId,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,rolloff_mean,rolloff_std,flux_mean,flux_std,centroid_mean,centroid_std,zcr_mean,zcr_std,duration,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11
999,999,dsl_data/audio/speakers/7B4XmNppyrCK977p/f644f4f0-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,3603.6662241046347,2105.5821391883096,1.0778679,2.5974433,2012.2917809301923,1164.0466162032687,0.25392502048318166,0.43525521760893043,2.048027210884354,-555.8014,90.788666,-19.59156,5.542685,9.533284,-13.822381,-1.1059233,0.07220884,-7.9362245,-3.910991,-5.8727417,-7.234735,-3.9110844,-5.1264153,-5.717785,-3.923019,-5.4685707,-6.759863,-4.193381,-4.919027,-6.6012263,-4.1976314,-5.6755867,-6.741089,-3.0861294,-4.4803457,-5.944355,-2.8126745,-2.6430671,-3.0412362,-1.9141542,-2.3619916,-2.7464535,-3.3393087,-3.8314285,-2.866201,-3.0662093,-3.5098214,-2.661935,-2.8455229,-3.5387857,-3.6873198,-3.7490327,-2.935594,-2.017543,-1.3321043,0.8139881,2.3500772,1.9347625,1.7917794,0.35556376,0.32942382,0.28872198,0.16150297,0.13356182,0.110805616,0.15320061,0.22173896,0.2666097,0.29536462,0.31246012,0.32508603
1000,1000,dsl_data/audio/speakers/7B4XmNppyrCK977p/06a4e480-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4202.361854810393,1772.8196878085919,1.1228465,2.374591,2372.1044271369274,997.0659199363732,0.3258043800792754,0.46867460567053826,2.048027210884354,-546.28094,69.3129,-29.358217,15.765205,6.4071736,-12.179544,1.4218358,-3.746785,-5.78099,-3.4002852,-9.286656,-4.738016,-1.6260862,-4.460376,-2.9801364,-5.2899723,-4.3540816,-3.6281364,-3.5827396,-4.8451095,-7.7650037,-2.6585,-4.0124273,-6.722844,-1.3161104,-2.2247243,-5.5747247,-2.8006027,-1.9967409,-3.261821,-1.8653947,-2.9629548,-2.7905958,-0.8121853,-2.032482,-2.075944,-1.5407853,-2.7949753,-2.754923,-2.0958035,-2.4961956,-2.3229423,-1.8400652,-0.16012582,1.3881084,0.71097624,0.40279564,0.020378627,-0.79439014,-0.9199097,0.23773105,0.25967017,0.31634802,0.3076965,0.21962474,0.15476531,0.16489705,0.24091916,0.32576555,0.27881968,0.29362625,0.28331387
1001,1001,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/4495aa10-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3748.505316840278,2162.1715786203636,1.2959728,1.701477,2015.418167858361,1127.5462032594671,0.17279864717961108,0.37807310762934115,1.8773242630385487,-502.8677,100.23153,-2.7305472,20.419235,1.754662,-11.587799,-12.894578,-11.995115,-3.460581,-1.5512675,-4.409496,-0.39892578,1.0457301,-4.121425,2.361631,3.5978434,-4.4027867,-7.347894,-2.2214024,-3.9038105,-5.465991,-0.7940226,-2.1767702,-2.014584,-3.892082,-1.8824538,-1.3468239,-2.8184447,-0.90531206,-2.749008,-0.9033007,-2.8548422,-2.9942696,-0.34099472,-2.094078,-1.8206968,-0.94173527,-0.6239887,-1.7156839,-1.1384867,-0.64173925,-2.1221714,-2.3271844,-0.35476223,-1.2781568,-1.6690589,1.2292893,-1.6227388,-2.1399574,-0.33172923,0.34721032,0.29059535,0.30135638,0.27821332,0.29231617,0.31251988,0.22176403,0.20533912,0.20578982,0.24853532,0.25878012,0.35016814
1002,1002,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/0dc8af50-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,4337.820703125,2212.450360439248,1.8400848,2.3701484,2352.6678388673577,1290.0230985660517,0.17877575264951387,0.3831644332582471,2.9013151927437644,-365.4711,87.74283,-2.824237,35.076694,-20.926075,4.540247,-26.224892,-0.6369726,-12.068659,-4.5649652,0.042293314,-9.720676,0.65732855,-8.446213,3.068998,-13.49552,-2.6477072,-2.2971005,-4.1045446,-3.9089122,-4.8779497,-2.6240666,-9.794191,-0.50486916,-7.759688,-1.9022654,-3.2991443,-2.064042,0.11684028,-3.1300173,0.30812693,-5.153734,0.5894394,0.80378634,1.847659,2.4763634,4.4702897,5.1085176,2.1937032,0.8369256,-1.9783134,0.46868664,1.6368864,0.8742778,-3.6714463,-1.3412994,-0.5205745,-1.7411788,-0.49016517,-2.1913586,0.20602849,0.19436581,0.1657582,0.17198129,0.33357775,0.29715544,0.39697292,0.35561317,0.25532573,0.23003471,0.3082137,0.23514524
1003,1003,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/d178de70-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,3,0,0,1,1,5530.198523116438,1327.494322747708,1.525641,2.7593112,3363.6167302639556,1068.6331925569368,0.3046603732638889,0.46026343568286715,1.6718367346938776,-373.00357,44.182526,-41.714077,15.084948,-37.09694,20.270561,-13.381973,5.6268334,-5.6943507,7.410606,7.168696,-9.462479,4.873729,-10.496706,8.315182,-6.98253,-0.26541355,0.8034339,-4.2248483,-1.0291237,0.32695472,1.451597,-3.416682,5.8313622,-5.660593,0.0017954217,-1.4058723,0.061220758,4.2978783,0.39952263,1.950903,-2.0289872,-1.0024389,-4.528369,0.5862171,-1.245781,0.38851765,2.9908762,1.7917184,4.391085,5.6130543,3.915084,-2.5210867,-0.3400448,-2.6942503,-0.23998368,-0.15728329,-2.1630387,-1.680196,-3.854276,0.27115005,0.18500577,0.20625162,0.21558757,0.25777465,0.39263624,0.2754148,0.22528568,0.23574437,0.25816193,0.345901,0.4131059
1004,1004,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/49798d00-4525-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5007.1740836740655,1398.435703332017,1.3822544,1.9030732,2567.655960359171,756.0174344248545,0.1929554492642073,0.39461835216251057,2.4746938775510205,-405.72687,71.75633,-23.38584,23.918493,-16.245405,11.155345,-2.759527,-3.1799533,-5.1972966,0.39589286,3.604244,-5.781886,0.5932851,-6.384974,3.1620917,-4.405524,-1.6453061,-0.27687693,-1.98156,1.359776,-4.433356,-2.0382135,-4.3400087,-1.5422994,-3.4872055,-1.4355206,-3.3000526,-1.3670413,1.3034152,-3.1452773,0.6697172,-2.0263038,3.1182342,3.8128264,2.983552,3.243822,0.41622525,0.2513749,-1.543499,0.36679637,-1.0085717,0.048768833,-0.9323865,-1.1334373,-1.8104951,-2.1444087,-0.50340575,-2.8352745,-1.769069,-3.5709145,0.17125857,0.1688324,0.20240535,0.21615992,0.25023594,0.27643973,0.25524005,0.31748292,0.32705355,0.27196118,0.3447707,0.3521876
1005,1005,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/c4368180-45be-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,881.5024366656553,1667.0251510863493,0.7062968,1.5017283,468.92212958590176,855.7748091776831,0.03057796336718231,0.17217128542093643,2.389342403628118,-498.71854,73.64287,12.752496,8.465723,5.6787076,1.6776015,5.2107835,4.6119905,-7.6968603,-3.4711735,3.5334876,-3.3476686,-2.2719307,-0.55802023,-5.32394,-7.640573,-3.054598,-2.5239697,-5.440691,-4.578099,-4.2429214,-4.0646586,-2.5525095,-0.960381,-2.8482661,-4.236225,-2.7902122,-1.4406103,-0.8234168,-0.9219284,-1.7051802,-1.9734831,-1.1452272,-2.1250172,-1.3145616,-0.6712402,-2.3933334,-1.6596982,-1.9215016,-3.3774545,-2.7913477,-2.3535686,-3.1762855,-2.9475346,-2.4347181,-3.1676066,-3.2477953,-1.9394188,-1.6774073,-2.7776237,0.18806635,0.077019945,0.041437283,0.01096809,0.054045074,0.060367845,0.061514203,0.20291856,0.4072646,0.54016477,0.47268206,0.3606882
1006,1006,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/ed0e9d80-45a1-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3857.3566750919117,1966.8699093708176,1.6682082,1.475813,2225.975213441432,1128.092931644467,0.17849715790933038,0.3829307019913942,1.962721088435374,-516.3883,99.05893,-3.3286617,45.107365,-31.747553,-14.994385,14.498433,2.8728015,-21.52693,-6.0416784,-8.866475,-1.8543935,15.188792,-3.969765,5.672096,1.6695868,-4.5374007,-4.175472,1.9460979,-7.1047964,-10.825633,1.560105,-2.4509344,-2.7060633,-4.340199,2.7968054,-3.4656684,-4.762728,1.0822265,-1.434341,-0.4968487,-2.5277777,1.168871,-0.9203106,-1.4656833,-3.852285,-2.0671744,-1.0042558,-2.545407,1.8118571,-1.8822072,-1.6859128,-1.8154715,-0.946178,-0.059645675,-0.94316405,0.29627997,-0.44935694,-1.010794,-1.761662,0.255332,0.2315872,0.36056775,0.32453597,0.25490737,0.20265704,0.19405448,0.2067734,0.2349425,0.355507,0.39173758,0.2726389
1007,1007,dsl_data/audio/speakers/7B4XmNppyrCK977p/c1e4bdc0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,3,0,0,0,1,4071.184104848131,1954.1646330427952,1.1551217,2.4512153,2296.085315068044,1116.100384418296,0.2587094764234794,0.4379256594813423,2.4746938775510205,-542.6019,80.68813,-17.605303,10.241143,5.4682164,-9.875542,-1.5965847,-7.4279118,-10.442765,-5.110694,-9.390752,-3.577085,-1.5439286,-13.1078825,-6.109573,2.0286992,-4.9730215,-8.303756,-1.6156936,-1.4897008,-6.096278,-4.997594,-7.108602,-5.036699,-1.7608417,-8.197235,-8.183376,-0.10414264,-2.560493,-6.3657317,-2.2338066,-1.9762917,-2.7751198,-2.4220278,-3.551264,-3.2984242,-2.4332688,-2.411204,-2.8558831,-2.5742896,-1.6540269,-1.8520006,-2.3503928,-0.78337264,-0.59529245,-1.2604804,0.8699878,2.833394,2.696504,1.8524824,0.27991062,0.3550044,0.3435195,0.22846942,0.18164977,0.16057438,0.1803227,0.23350869,0.26865688,0.26211333,0.29694495,0.2919122
1008,1008,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/a8fc3f30-4529-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5094.019197162829,1116.9374605861071,1.4591044,1.7573249,2706.5464632613703,644.3058541970948,0.20231441796674096,0.4017253965702439,2.6453514739229025,-382.08682,68.36551,-31.638786,46.487408,-16.937294,10.435291,-12.338443,-3.3193183,-5.123421,-4.0983977,1.8270185,-6.4016595,-1.7309034,-8.418036,4.9396205,-8.624114,-1.378079,-2.1756637,-4.040829,-0.7157569,-4.8362236,-0.24403967,-6.0816393,2.6388378,-3.0690577,0.73701245,2.4180033,0.054490622,2.674642,-1.1569921,0.06641067,-4.2291255,1.0053988,-1.233877,-0.10164171,2.5550563,2.06625,2.748845,0.1456274,0.9663468,-1.0751908,0.562999,-1.7739916,-1.1724733,-2.908185,-2.8285139,-0.07648935,-2.4233522,-2.101537,-3.4955144,0.26270032,0.23210408,0.23150201,0.17812754,0.19421642,0.29215905,0.26801485,0.24080847,0.21213667,0.2200977,0.42780954,0.35047424
1009,1009,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/24406550-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,4686.7447265625,1663.4386028627807,1.4044816,1.8141317,2460.314460686131,847.1459176157164,0.18559102135242442,0.38877627775597157,2.9013151927437644,-390.5572,73.54919,-24.368011,24.958113,-14.9033575,7.061392,-3.7057943,-2.041953,-4.4835277,-3.7801137,2.2237334,-7.2663636,1.3624752,-5.1777925,-0.15067825,-2.6779256,-3.2914908,-1.4404333,-2.097834,-0.6405632,-4.8899255,-3.4304335,-3.9730146,-0.84591734,-3.957152,-1.4959781,-2.3459327,-3.394306,1.4928825,-0.9719236,0.83471125,0.4064551,3.3225677,2.8499758,1.231802,-0.27449468,-2.0986452,-0.8567219,-1.8036721,1.2158982,1.0256859,1.7228744,1.6578811,0.436252,-0.7745582,-1.3752066,-0.38283634,-2.9054298,-2.724206,-2.2075238,0.19039345,0.15722883,0.19811672,0.27647358,0.27943787,0.2415945,0.1760358,0.2480751,0.29523382,0.29488966,0.3991473,0.3644884
1010,1010,dsl_data/audio/speakers/oOK5kxoW7dskMbaK/b9cef6f0-44ec-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,3,0,0,1,0,3176.9837018355583,2333.6294067243193,1.9374199,2.431715,1821.7369344866615,1308.6369572045444,0.1427541045838474,0.3498219121328899,2.389342403628118,-349.94177,128.95241,-13.439844,10.470438,-27.934294,9.906703,-22.350039,-12.263511,-9.076466,-7.5900126,-3.6893857,-5.5315747,-4.045684,-11.3428545,2.8350127,-15.395892,-7.043423,-4.750413,-4.8088784,-5.4541984,-9.106779,0.82347345,-7.9434223,-3.2495053,-6.6371207,-4.566859,-5.6553345,-5.4368644,-0.1846555,-1.7197198,1.8542463,-2.7090456,-2.0092483,-2.672352,0.06369901,-0.9221552,0.609604,3.9352946,1.4123596,4.4653487,2.0605674,2.222768,2.3614907,0.969069,0.46591306,1.2923964,0.32715183,1.1872823,1.3730242,-2.7343733,0.21698359,0.2056256,0.26637113,0.3282333,0.38436314,0.37198263,0.26301065,0.19793501,0.2660658,0.27647182,0.23200159,0.19289204
1011,1011,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/45596750-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,3733.998293297313,1569.900518525758,1.2124646,2.2376914,1809.7246545623468,927.9762255068725,0.07200322539263658,0.25849325121885436,2.4746938775510205,-404.9295,79.860405,1.7014377,19.07285,-11.802755,19.161884,1.2086802,3.3656979,4.1539125,3.2434354,-4.4128833,-8.327357,-3.092863,-12.284756,-4.2913537,-3.2144895,0.56280196,-7.220953,-3.8733304,-3.7835605,-4.311395,-0.6571865,-8.055203,-1.947812,-4.8260684,-3.8460388,-3.0180013,-3.509936,-8.730695,-9.268388,-3.149576,-5.407866,1.3582287,6.916451,7.9428825,1.4018747,-1.6387243,-4.262978,-6.104669,0.78191495,1.7254266,-0.3169781,-1.1719742,-2.489519,-3.6109977,0.44388974,0.33952534,-0.3762927,-2.346422,-3.0684645,0.15456587,0.12253396,0.20221554,0.2459649,0.19567664,0.16921976,0.12352456,0.25991544,0.3749939,0.26574823,0.2973826,0.4548602
1012,1012,dsl_data/audio/speakers/ppymZZDb2Bf4NQnE/445d4b50-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,3,0,0,1,1,5425.1708984375,1376.2867641649032,1.7695471,2.692509,3253.4069165466035,875.554550010962,0.2727716608481238,0.44538442034525627,1.857641723356009,-417.30212,40.21632,-26.880844,34.039467,-20.12323,8.285353,-8.348815,9.450645,-5.4793024,2.7881134,1.1089351,-8.060167,3.3273945,-6.822796,5.3654556,-7.140385,2.3091512,-5.4537034,-1.1464733,3.3033974,-3.2923267,3.4590473,-4.9699216,2.2229705,-4.9474516,-1.0043589,0.3948189,2.4863229,5.107818,-0.88416725,1.2831943,-3.936928,-1.838053,-2.826801,1.2990353,0.40280947,-1.3245105,0.21564986,-1.2643688,1.561276,0.45930952,1.1338098,-0.17703943,0.4081857,-1.4899967,-0.7369028,1.419844,-0.6092219,-0.86523485,-2.3126364,0.24524164,0.20539036,0.25577626,0.21318595,0.20354909,0.23419133,0.20983599,0.1930079,0.20182882,0.25952363,0.5472915,0.39355037
1013,1013,dsl_data/audio/speakers/7B4XmNppyrCK977p/56fb53e0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4296.2185546875,1534.7993122405746,1.213545,2.0519693,2506.388415100927,1021.6540072934384,0.24289555131772284,0.4288324876543081,2.9013151927437644,-542.50684,68.03208,-38.079132,29.938536,13.114915,-13.604408,-2.1905668,-7.519651,-9.0316305,-6.1682773,-12.171374,-10.418347,-4.596608,-5.8098264,-4.564002,-4.8588753,-1.8819177,-4.4805512,-6.4740915,-3.9727976,-7.342258,-2.402551,-3.9824193,-6.6396184,-0.49999633,-4.481319,-7.2783823,-1.8886532,-3.5378077,-7.0889316,-1.8110183,-2.5578074,-5.2815895,-1.7376856,-1.6824793,-2.2424688,-1.8922127,-1.5313004,-2.99355,-2.09234,0.34352297,0.12098436,2.4606996,1.4712361,0.7804094,2.23594,0.7056161,1.4212959,1.6375024,2.5889733,0.3397916,0.28812996,0.30577588,0.3213219,0.3049797,0.22177719,0.19181758,0.16362876,0.16744062,0.16912463,0.23313095,0.3447477
1014,1014,dsl_data/audio/speakers/aokxBz9LxXHzZzay/04d53d30-44d4-11e9-a8b6-e96f2628bf65.wav,aokxBz9LxXHzZzay,3,0,0,1,0,3090.7508263221152,1896.5455425460327,1.5218133,2.1533854,1826.4084743205926,1432.7511173500156,0.12038658405172414,0.3254130520309247,2.693514739229025,-389.2759,71.29812,8.385025,27.873245,-19.024984,1.8473349,-16.587034,-9.715354,-2.361963,-12.207016,-3.337757,-5.240878,-10.346748,-14.199574,-11.308213,-15.663772,-9.142136,-8.00625,-6.036752,-7.971827,-12.588163,-6.5073752,-5.1391444,-2.1372046,-3.7530982,1.6594666,0.75594395,3.3194163,8.185134,4.6626086,6.896882,2.437397,0.60216266,-0.63766265,-0.45467696,-1.3488202,-1.0617081,-0.07934319,-5.143409,-3.45146,-1.7429253,-2.6187541,-1.731838,-1.6355357,-5.8652377,-3.821956,-1.5882461,-4.0543523,-1.2644274,-0.8565694,0.25336668,0.13823779,0.1654048,0.07471787,0.13779593,0.13546813,0.105068244,0.13993771,0.15889336,0.46943352,0.5240231,0.4222494
1015,1015,dsl_data/audio/speakers/NgQEvO2x7Vh3xy2xz/71edcc20-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,3,0,0,0,0,714.6916928498641,1411.0248645069048,0.7273205,1.9776009,377.73752532461987,696.0730864039695,0.022810374149659866,0.1492985632242065,2.1333333333333333,-501.90677,60.76568,3.9444082,-0.08420229,3.8664584,1.8665645,0.6683353,-2.601297,-1.1464424,0.53119993,-1.1835877,-0.89896095,-1.4300244,-1.3593081,0.56244946,-2.9521105,-4.644124,-1.4838452,-3.6562192,-4.4602847,-1.5931927,-1.6591522,-0.7895349,-0.7212224,-2.3840892,-1.7999735,-1.7516975,-2.4467773,-2.1797407,-1.2823855,0.13396563,-0.63985956,-2.0693955,-0.67776936,-0.27350447,-1.3248112,-1.1319999,-1.7363603,-2.0711672,-1.0370482,-1.4999403,-2.5418522,-1.7816052,-0.7909624,-1.1008779,-1.5059586,-1.3842871,-0.83553547,-0.9193327,-1.9938377,0.3179485,0.12500404,0.09279475,0.13006993,0.1841177,0.28011066,0.32848737,0.30392787,0.24141999,0.2311811,0.31181943,0.35359892
1016,1016,dsl_data/audio/speakers/V4ZbwLm9G5irobWn/f570f270-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,3,0,0,1,1,5347.9001953125,979.0935214278621,1.5645206,1.8574903,2895.4424750631997,780.4403315336834,0.22376277862881797,0.41676491878411326,2.9013151927437644,-377.9431,60.284714,-26.84513,29.455574,-29.331436,14.434527,-6.3196125,-3.5549755,-4.584281,-2.8715255,5.8385444,-5.4812818,1.9346241,-5.1823215,2.2341826,-6.0200977,-1.5501995,-0.51294047,-2.9182322,-0.3295004,-2.2930925,-1.2300134,-5.4223485,2.84522,-1.939162,1.0479264,3.0779114,0.39850813,1.0452594,-2.6980035,0.3190671,0.18167484,3.648172,2.156227,-0.05468523,-2.0386624,-1.3361795,0.27516818,-1.201503,-1.6860473,-3.7284284,-0.11248746,-0.37833324,-0.07384561,-0.6706303,-2.1600142,-1.8158656,-2.5129013,-1.8494829,-3.0707836,0.2708294,0.22728978,0.22367664,0.25119066,0.22982128,0.1949502,0.22476865,0.2404971,0.2758725,0.2512077,0.39186072,0.42066348
1017,1017,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/5c582ca0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4693.735169027454,1472.7074578378747,1.3872312,2.3583026,2471.3160675735267,1314.0969605874377,0.13295581578609783,0.33952697512090413,2.4746938775510205,-413.79196,53.4688,-1.8599255,29.632874,-9.321397,27.314173,-9.584245,2.191417,2.2239919,6.6569366,-0.8181563,-9.409426,-1.8838692,-11.849074,-1.0834851,-8.052526,0.07470222,-6.7137337,-4.892146,-3.471315,-4.0502524,-1.3371952,-6.6704097,-1.1178441,-5.843678,-0.08322637,-5.5121403,-3.697715,-4.9703755,-6.676781,2.1528447,-1.2281573,-0.13609222,3.2228482,3.5335152,-6.4936643,-3.3875773,-2.172939,-2.354225,2.3059905,-1.3616972,-3.6568031,-3.8622766,0.29661673,-1.2600738,-0.17028138,-1.6986623,-3.0212882,-1.8000817,-1.3404213,0.19363242,0.19045602,0.18875033,0.26292962,0.2046708,0.16922162,0.1717203,0.34703425,0.48121768,0.39580488,0.3050924,0.21353519
1018,1018,dsl_data/audio/speakers/V4ejqNL4xbUKkYrV/17778fb0-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,3,0,0,0,0,3916.912078857422,1857.8287712672202,1.7187486,2.5865176,2168.4885379853545,1177.8366962106309,0.17568423849723033,0.38055129331126786,2.2187301587301587,-497.69876,100.548485,-7.4027615,53.01718,-8.255704,-19.049103,0.29435077,3.732113,-16.635225,-5.9072013,0.35280097,-4.498726,3.1711388,-4.3009477,2.116915,3.6114705,-3.6648626,-8.205415,1.23433,-5.9508967,-6.255441,-0.6060012,-7.195291,-1.7027208,-3.0063388,1.4303665,-3.2760074,-4.3042984,-0.58891195,-2.4350936,-1.3495964,-1.5882229,0.17287128,-3.6076996,0.58717144,-1.8913546,-3.8439934,-1.136157,-2.3798482,-1.5013477,-1.9231428,-0.93549544,-3.0712101,0.10840123,-1.0378507,-1.8056849,-0.31164932,-2.16944,-0.890841,-2.42285,0.21647613,0.19905418,0.2128971,0.20229234,0.33737537,0.43547574,0.38059202,0.30466357,0.2316469,0.2266614,0.21958888,0.24423788
1019,1019,dsl_data/audio/speakers/7B4XmNppyrCK977p/a750e370-45c9-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,3,0,0,0,1,3972.6226447610293,2397.9417907072,0.58836246,1.8160818,2267.6806325509892,1395.8314227910757,0.16967050233374925,0.37534307369600206,1.962721088435374,-572.89624,55.077,-11.491256,-5.7249804,3.0255938,-5.7869153,-3.4167352,-3.7198594,-6.001222,-1.7678488,-1.5977567,-2.1268957,-1.6890851,-3.9854972,-2.5995233,-1.0462713,-2.8703694,-2.5092297,-2.831279,-3.8203025,-2.3883939,-3.227134,-4.56514,-3.258325,-2.9316406,-2.4736688,-1.3416092,-1.6988997,-1.4572684,-1.0072833,-1.584804,-1.5175238,-1.7750399,-2.179535,-1.2467123,-1.0052798,-1.7169718,-1.6498318,-1.2598614,-1.1675639,-1.4049907,-1.6252714,-1.5435703,-1.5619245,-1.3027905,-1.0161524,-1.3688098,-1.1129951,-0.39886564,-0.6483457,0.31426463,0.15877014,0.15632571,0.16537228,0.111202665,0.15016887,0.144379,0.25483495,0.33039722,0.4333738,0.4040553,0.37654054
1020,1020,dsl_data/audio/speakers/4BrX8aDqK2cLZRYl/6f578690-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,3,0,0,1,0,4454.35437353972,1121.2771975859225,1.3789244,2.8087006,2184.672778036752,1097.0974689035259,0.10143493320138545,0.3019037719668569,2.4746938775510205,-383.0031,56.65164,-3.555709,59.514374,-9.31127,10.071027,-9.641118,9.472046,3.7882826,-0.09106305,-6.5048046,-10.455701,-3.7911482,-11.292717,0.37701318,-6.8452544,1.686795,-7.2250047,-4.7628856,-6.6071696,-3.010701,-1.3081833,-11.587133,-1.178944,-10.945314,-2.0235293,-4.3624024,-6.448971,-3.1594644,-3.786362,4.2245603,1.6532526,1.6172326,3.0862486,3.8013837,-7.8176527,-2.4154043,-0.43437746,-3.695813,2.7668834,-2.7361004,-3.36185,-2.0540733,-0.58884996,-2.576112,-1.4172004,-1.5730615,-1.2131793,-0.8944746,-2.5452747,0.14876738,0.06983377,0.12138389,0.1361639,0.09994358,0.067849986,0.06862291,0.29720992,0.5174734,0.40358832,0.37124467,0.31037465
1021,1021,dsl_data/audio/speakers/7B4XmNppyrCK977p/56812560-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4613.825225830078,1515.6756031205573,0.84776646,1.8443341,2511.876414915905,847.4166268300786,0.3223228338409337,0.46736583596330994,2.2187301587301587,-550.1429,45.416016,-17.031351,21.286772,14.005051,-11.485812,-8.775513,-4.8155003,-1.7153978,-4.3948216,-9.253909,-8.231357,-6.292561,-3.1266289,-0.35088077,-2.5312872,-4.335707,-4.3359,-2.5176632,-3.6533966,-6.6563,-1.9295716,-3.0982745,-6.1041017,-0.94802123,-2.549636,-3.512043,0.19063933,-1.643366,-2.5889008,-0.7038064,-1.8951346,-2.441626,-0.76281095,-1.3407332,-1.6279768,-1.7090607,-2.752556,-2.0724742,-1.5098811,-2.084789,-1.6763387,0.26169977,1.3449459,1.6525015,0.79368645,-0.075645946,0.6322748,-0.094064794,0.7237928,0.31854072,0.27356973,0.27027503,0.26882377,0.20961086,0.20539021,0.19030531,0.19439371,0.27554965,0.3234059,0.34800252,0.39022455
1022,1022,dsl_data/audio/speakers/7B4XmNppyrCK977p/1391e9e0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,3,0,0,0,1,4220.870731653792,2121.7572404951293,0.94613165,2.6779873,2413.5996425479266,1311.6857641645,0.17504816315684582,0.38000829429403266,2.048027210884354,-548.4645,67.21609,-23.094568,4.8174953,5.5644174,-9.996831,-0.046237294,-4.789101,-6.9327893,0.8605511,-4.007396,-5.819691,-2.9093354,-3.6181192,-0.87409353,-3.7066653,-6.2746525,-3.0384493,-3.9035783,-5.2490463,-4.544645,-2.7937164,-4.5232344,-5.4617662,-1.7849333,-2.8441272,-3.946182,-2.2851737,-2.0216446,-2.0097764,-2.411552,-1.631276,-0.81077063,-1.7040691,-1.970421,-1.3466923,-1.5883483,-1.7811341,-1.7848792,-2.0435226,-1.923566,-2.287443,-2.0435047,-1.2252071,-0.22217149,0.62923956,0.15148382,-0.33568364,-0.8028621,-1.2629448,0.21729514,0.17682642,0.23556544,0.19713138,0.15587515,0.16045709,0.2808353,0.25284612,0.31586817,0.365098,0.33068871,0.33171523
